SampleID;Line;Spot;SpotID;V;Mn;Fe;Cu;Zn;Ga;Rb;Sr;Y;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Th;U;ΣREY
TS021;L1;3;T21-3;1.1300914859761992;1.36318602667977;0.35135665210088535;0.1596112949162554;0.43163327564310244;0.0649813034321696;0.00021457004348901027;14.238987422598242;7.491280932134237;0.1697841171799572;0.06254134071331359;0.004856151471527898;0.0038338243108294525;0.006284681210710636;0.009754708192948519;0.014572470941865043;0.09450761366745108;0.18819981401303137;0.7392984780141642;2.0744826841901993;4.4852348630094;7.20005132292906;10.126372229333743;12.123721927247855;0.051571390862506714;0.0;371.1664895070441;1.2414584527747987
TS021;L1;4;T21-4;0.2294048597143987;1.1314711032661648;0.039137687357400495;0.04288601735868473;0.4203235670439187;0.02612990652995938;8.131102711055432e-05;14.478615057470108;2.408243145550316;0.14058878206895511;0.00040396981631958637;5.7872512377053015e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.034340842036729685;0.27959672905663224;1.0091611798548303;2.1982609121803582;3.984521691405179;6.391971698418041;0.02417305993831139;0.0;367.2368805451257;0.3961158208123451
TS021;L1;5;T21-5;0.8712682148509945;1.2288471267552206;0.30374795522714365;0.17871591206260345;0.7508298608630919;0.08011590560787918;0.00016185443212517198;14.079445602766807;7.183630440215158;0.14052207031334218;0.01912456357977319;0.00020481231592916447;0.0;0.0;0.0;0.0;0.024700238079528557;0.062437670907746795;0.44748148125533255;1.5843752885888762;3.6537967169370105;5.873806971688596;8.436608459805631;10.919715517031403;0.05752108933837972;0.0;333.7986042492439;1.1413434135541527
TS021;L1;6;T21-6;0.18132022737854875;0.9832124718278635;0.008301650300876026;0.02027666798271767;0.4544041006046986;0.024862137659415473;0.00019076021337739404;14.247418255939627;12.546231429457302;0.1310833754302632;0.09580641989406166;0.0023023290057953153;0.003589919603379222;0.0069846483779608965;0.005483278443277371;0.03343755544929571;0.1502923176560537;0.3184346118727857;1.3698009468629508;3.574466331243278;6.837767960643699;10.363392353248036;12.832843947940937;15.178986969034167;0.01835758875273163;0.000277180180008777;504.12391791804487;1.9994428385441787
TS022;L1;1;T-22.2_first_Ap1;0.37893291712185434;1.1054635066646115;0.007701169212500207;0.19556205749964828;0.4910600292247486;0.30637144313583253;0.002944814399743931;10.452754022891774;16.858913687518346;0.15173201522571003;7.862717101475213;5.134138041883185;5.468886608891531;6.231385032627008;6.650377778112713;6.794832685884547;9.034920169745135;7.950032165913755;8.825346580936671;8.704979983147469;8.580414570573916;7.89130235910324;6.411173726469272;6.269780454818401;0.03308651185576682;0.028552050342810283;357.1221480087668;7.630037980369652
TS022;L1;2;T-22.2_first_Ap2;0.38994803609470524;1.1239954361698512;0.006213332285268534;0.046579286238855856;0.35340979278226664;0.22421590854005916;0.0006195847630139085;10.583737904418683;16.11675975632037;0.13756560421553707;6.6056595314961495;3.6691550929805627;4.051037487980303;4.5267091880261905;4.766454453372465;5.251080133424348;7.017337818296825;6.317190268748635;7.385879424237008;7.801015736089741;8.009257494412992;7.343802409001093;6.181719915595881;6.109156881610506;0.022947369547150345;0.025809228258817565;327.92549424261057;6.272961781796604
TS022;L1;3;T-22.2_first_Ap3;0.39149734697610494;1.2464937029781444;0.005362196213526138;0.05287979679825124;0.2572794219877563;0.1668789068511583;0.000983427217337048;10.427153723141867;13.799696054577115;0.15249677140474324;5.0163900260731165;2.5931280037475264;2.7748561978508954;3.0805784304319044;3.109508928298772;3.483591998931254;4.950434500223568;4.631094559690473;5.764564292957003;6.267565246290156;6.703463105741308;6.360720559465223;5.48784867787246;5.6003573966615665;0.023929396238638267;0.024261993610134536;366.52185193385964;4.825751810488146
TS022;L1;4;T-22.2_first_Ap4;0.3351326318658908;0.7423222376272522;0.0047886053667458885;0.04275263268302721;0.2921135016827446;0.1281083846100095;0.0008608283734169187;10.085587381836074;11.789488421079092;0.12887173433750157;3.935267039674324;1.8857794022160685;1.914532123564053;2.109307051077059;2.077886941733138;2.460028886840809;3.745240792765696;3.566642216849331;4.619474757096816;5.3126904033333995;5.827558070251915;5.523920212480082;4.934732103334502;4.996889232831218;0.018923749337376457;0.009735958188040473;273.6569439413895;3.8031465312055737
TS022;L1;5;T-22.2_first_Ap5;0.34509177709104355;0.7227051360349184;0.004508772123301739;0.021455428210596993;0.3005507209442837;0.08886194302319658;0.0006016776848742037;10.143095860961445;10.811834879962523;0.1267600633219116;3.2616193174346346;1.4555655845722242;1.3500913603802367;1.496222559907715;1.4145857897554275;1.7491987265483462;2.777061710901604;2.7433725028262006;3.655842817208779;4.522705816917092;5.146168266461397;4.972168971904054;4.519838573267469;4.750416074624654;0.02077849859125673;0.011204826410708989;229.45923501772856;3.1877668580634926
TS024;L3;1;T24 L3-1;0.16221642542407758;0.5831136314499669;0.0015949523165466114;0.03373085204422881;0.3131369020513839;0.23862049404994035;0.00044004386684712326;11.663836134465134;15.441620416543385;0.10358569077707566;15.165135508885058;1.7808684599686249;8.516356754377933;9.099786074461703;8.86086442855888;10.316275561560431;11.734395173630045;10.154054553327805;10.351860485538449;9.971622256280563;9.224506589530607;8.057527471888045;6.386503983214352;5.59307403605459;0.003049512145368287;0.03233986954136765;358.48921954296526;8.24941548379928
TS024;L3;2;T24 L3-2;0.16041045715493987;0.5828613479219228;0.0011503433867055294;0.013531694964738945;0.29549157472711746;0.23435072997281958;0.00032020455474750725;11.46335967202023;16.203727450797018;0.12612094808378665;15.407602675762666;1.5617012747528374;8.111760568666185;8.978927508745963;8.608098113373712;10.35553889319091;11.443545492767448;9.651301304998688;10.466431984500213;10.437342542921527;9.366420179070634;8.224747376626722;6.768456343762009;5.642830325357283;0.0029725156209400557;0.017420112091328818;398.8187315664604;8.269423132176671
TS024;L3;3;T24 L3-3;0.17105607515135182;0.559317251781397;0.0011548509944461754;0.012785272709559425;0.27572132999937576;0.21814163870199685;0.000324864416038984;11.81001964202246;16.560201190995734;0.12955550961939188;16.26537468265613;1.5740692090824668;9.039943437105212;9.712657900736517;9.051502522003364;10.957750866271668;12.001673696593521;10.156640866436174;10.955269196494394;10.951543874641562;10.227968041452625;8.764752723564353;7.158942490951744;6.120577125357952;0.0025447845945042293;0.009859429790440216;423.1557773113831;8.687451428775748
TS024;L3;4;T24 L3-4;0.15651890157646237;0.520733751659447;0.0008069048772170733;0.013067477102575218;0.2880205669656306;0.20549853033569762;0.00030145874788172915;11.776059345907926;14.935734759656317;0.12758902601697963;14.632835896403767;1.126578628023852;8.001629980618578;8.450201055333054;7.942675559780266;9.835863689198579;11.58002549217308;9.28270312619983;10.472307666080939;9.982919722504942;9.340135772117453;8.156251494852164;6.731172624538237;5.823216239667784;0.003790747090050566;0.0029810788487554243;399.64479947841056;7.693777628331033
TS024;L3;5;T24 L3-5;0.179174775651716;0.3810577628060584;0.0007628709451221113;0.0009348816344860692;0.26366823860034005;0.1624834199014626;0.00039832022106681044;11.252985295787244;15.715532638940049;0.1144738698755084;12.543581470975584;0.5991180561768975;6.068212430454009;6.7490730398278584;6.337712679684797;8.527982373142638;9.644767820184452;8.344573335737186;9.717933540391654;9.577517965204885;9.468641265822459;8.50411982858196;6.593921997092299;6.000840285929091;0.0028413468775428494;0.0;266.97217983826044;6.7607167973727025
