SampleID;Line;Spot;SpotID;Ca;V;Mn;Fe;Cu;Zn;Ga;Rb;Sr;Y;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Th;U
PR003;L2;2;PR-3_Ap21;360000.0;8.765215016777903;82.28801645421804;76.83241956765134;0.7661533682615375;102.1670608118804;59.8742187554421;0.8295900816166376;3639.118114194576;5135.67691075259;89.29739512721358;4894.94595079851;54.80471079902914;1060.033698328677;4247.774730712111;780.1377388434383;230.29107575089782;899.7102568597752;140.97532373407302;840.9324523922623;148.5405274763215;351.2743097281145;34.49863417470765;158.47640521327426;18.052973050037068;0.15847192286182424;0.11442883610659801;312.72912208936907
PR003;L2;3;PR-3_Ap22;360000.0;8.509712172726838;81.57102456771835;100.91814843162983;1.2602266746908646;108.45198215077244;61.317432332012665;0.9704231732875362;3655.6231532649317;5162.866622800012;86.8615711403758;4992.543005156026;57.85255189361584;1089.4768449265953;4364.39174304264;829.1162040228892;242.16774091196515;918.3159237352112;147.39122562955242;866.7631000097514;153.83743658108403;362.400720890667;35.4101908990456;158.20756496111213;18.38185162853133;0.13210543084715198;0.15863831418812496;310.0429945342202
PR003;L2;5;PR-3_Ap24;360000.0;13.452466282132864;81.85361046781598;596.2916784174629;2.228738786125578;73.48945531948608;62.265795650960214;1.004625087885444;3626.1654573028804;5234.012827229682;84.36366225817315;4996.663488462343;55.3307556521396;1070.1051409214542;4337.784168115482;793.3176778244298;237.4858289954165;919.5278636088359;138.60506113501108;848.5153816280313;145.34132954795174;347.1544884754962;34.5143855407435;150.7874886229331;17.585739562916594;0.14894920499200281;0.24273003024484452;288.37258839659063
PR003;L2;6;PR-3_Ap25;360000.0;8.327681175222573;82.54033255767911;84.06080905952972;0.8476536177087052;96.27712749537618;61.71634597461314;0.8339327028373215;3606.369823023025;5084.351335870032;86.18225900706904;4970.508429692007;57.94276864428249;1091.1056126855888;4335.531964109051;793.0458822653884;232.0599052307139;899.6832930730276;136.09738532808353;826.7012626682913;143.48782917643769;335.5125791414371;33.695954655752374;150.18197540040157;17.349032644228554;0.16369073969554165;0.4513120565980664;325.5102964947337
PR003;L2;7;PR-3_Ap26;360000.0;10.062250464462794;84.75493001180877;203.5294543823703;2.882399326590924;115.40282362039568;64.23742368153361;0.9392511507058209;3538.258060844168;5238.3360807558265;88.32539353084772;5148.127978292207;59.244735670313766;1126.6463646318875;4529.306572684111;839.5701691183101;241.33456651971292;940.8761589949365;144.92910853104553;878.7549647997297;152.84622984430084;360.60938729822215;35.835162042836856;163.83535052286695;19.01896162797232;0.12118540124404482;0.576155332624555;346.00035797926637
PR003;L2;8;PR-3_Ap27;360000.0;9.431871952542894;85.55303336937008;75.51811930314763;1.9103514341478691;115.05815951931298;59.058654427206925;0.8688083254801022;3685.582763675324;4749.006798744609;96.50482482926726;4634.482933721282;55.46172197484055;1027.544435292065;4110.166329314837;749.9012044594136;216.1451509512296;839.5133038777229;128.61441526332692;763.7335813969319;133.9640635768569;323.824050572238;32.276279886081646;147.7971898805882;16.886754439282228;0.12630109122674502;0.6110054460687492;318.0999949154193
PR003;L2;9;PR-3_Ap28;360000.0;9.22640683641739;88.5715609757338;89.35055254726568;1.9659228927271768;122.45181214988956;60.136601465941176;0.8101554383251345;3595.4463666141914;4858.800548178435;94.33370358722871;4796.5576012363945;58.26944363957341;1076.5872467918111;4305.9865886604275;779.866423115739;225.81523468308018;872.0395522110241;136.21753950001204;819.2267483802245;141.1726270206992;332.5672537314603;33.28327553695035;147.83239387622126;17.134932838230394;0.13337795881992653;0.8949324049142239;320.4245450909163
PR003;L2;10;PR-3_Ap29;359999.99999999994;9.082759277283563;95.13594415411627;83.54440218317927;1.7615533282945466;136.1327651622616;66.34244560127148;0.891260727195706;3556.1893796284594;5130.605155989725;90.6105814464421;5126.670389852816;63.44407352442731;1148.8678095861114;4670.661917745103;836.109210355624;243.62806362807652;957.0812914075957;145.6004552106615;870.4817132941578;146.90294436153357;349.67273152164597;33.648073838145145;150.70038224195517;17.548642719091493;0.1409017852471516;1.3451369389958399;321.266114607218
PR003;L2;11;PR-3_Ap30;360000.00000000006;9.924920357285822;107.20540775473359;120.33647568318345;2.0420158696795627;123.50822874228426;63.62994919751659;0.9265498751140704;3508.0382690601277;5164.773762831997;92.25689220419866;5087.623461889786;62.9311987987369;1152.2271634322185;4484.2328044980795;826.77910054219;238.7591838618445;938.5039353199189;144.97530475898276;853.1769736209068;149.72212495340546;349.33871968233143;34.56085053731172;155.91126130926557;17.762602895542358;0.1486080902716732;1.6400862047398108;335.68459320227396
PR003;L2;12;PR-3_Ap31;360000.0;8.975249099767437;107.11731657624786;75.13761302708755;2.7207523643049325;126.04124666717018;63.78740438695837;0.8788859721442325;3482.2614790054213;4997.611820079856;81.9768236852985;4976.595395773628;64.31255797914632;1131.1163387953973;4373.800956668503;825.9029448106726;236.06914064222138;928.4031617343135;142.42028840576316;834.5198728922584;145.90488671801208;335.43528973654776;33.467316177601134;148.0993494060369;16.711034757314838;0.14151950943909647;1.9832525035212825;328.8560966669501
PR003;L2;13;PR-3_Ap32;360000.00000000006;9.884333353407984;103.9990868129299;119.57325646998007;3.6038513718800766;123.2819780539243;67.44011981474111;0.9161486188104063;3527.5297942509346;5375.44567794763;84.00140221579584;5216.304512726366;68.18609389144046;1185.767297058301;4716.405236719437;869.1811208338308;252.91548055355844;992.9422048163012;149.47060764583892;881.6756411668783;152.44928023767713;352.0726565490703;35.02747330961272;157.40626562862806;18.236763536819353;0.14344614864362357;2.572146399068106;333.9200910317424
PR003;L2;14;PR-3_Ap33;360000.0;9.006452287898059;108.15335715509394;75.83064052946004;1.6292670438166277;120.7796605277488;65.2197000794403;0.8570109367171587;3568.659521305815;5130.78172817796;74.98399031398884;5150.146100905722;71.04512768560045;1167.0230020085983;4626.102832885246;845.6868943910918;248.21365634352952;953.6900630090902;145.58610233180704;862.3039898602069;148.65165960691016;351.4437434476475;33.93756378524516;152.43175571470445;17.299493373368474;0.15346838763196624;4.025101446606434;324.9250666779678
PR003;L2;15;PR-3_Ap34;359999.99999999994;9.471989433589533;98.63076683845716;95.72278475635538;3.9852595762509764;144.03211664077324;68.75152264137712;0.9538975930827517;3458.9804175573195;5511.853984827495;77.03599303321623;5282.320129611129;73.49839145133761;1203.7991395882188;4940.829983945776;882.7745662429671;259.6632411257025;1022.2391377669912;155.2754344025281;902.9410019589125;161.66877328095936;372.838582622882;35.275237662036844;156.9585159757038;18.162023188703575;0.14568532853415198;4.872140335900302;342.3324946475936
PR006;L1;1;D-II_408_Ap1;360000.0;32.75531863732295;32.914910202641465;195.39856159367235;0.5342118572226738;78.57042321710283;31.31518606742187;0.6818408533865687;2834.2410805676095;5185.654921315073;184.7794181171992;3689.187361608999;69.99088183787313;569.6530346078885;2245.757063883056;384.89383819293863;109.586322838;567.9811306447397;87.26338410067439;583.1667613305967;118.37225208863167;275.9427071281767;25.29841794532387;101.28878070025159;10.883592642596705;0.1373670163771003;12.746162157750273;394.887839795463
PR006;L1;2;D-II_408_Ap2;360000.0;31.568444732143785;19.9018682328573;197.85132113887602;0.9473164325811766;70.72535803152135;32.97030433721436;0.7067939650035081;2993.087102412467;5222.821381152787;704.0924897759203;3826.149457795729;59.74550117040758;582.4354778416595;2301.3983715217364;399.82925624239385;112.525795279893;583.9431458776922;87.8284608425703;606.5113413069201;122.71811248537615;284.25744453860284;26.945193220637172;107.35237735990825;11.545270107822633;0.12793415243412365;4.8888976970526015;454.93568000253083
